TIME,year,month,T#BE#burro,T#DE#burro,T#ES#burro,T#FR#burro,T#IE#burro,T#NL#burro,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2009-11-09,2009,11,322.09,251.1,228.49,288.14,240.9,311.57,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-11-16,2009,11,328.81,256.01,231.74,295.29,247.66,321.71,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-11-23,2009,11,335.6,257.12,244.49,301.0,254.42,328.57,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-11-30,2009,11,337.27,260.62,253.48,306.14,258.69,334.0,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-12-07,2009,12,,265.0,261.57,309.86,263.67,336.86,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-12-14,2009,12,,272.74,269.52,311.43,268.65,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-12-21,2009,12,,277.82,280.67,312.0,273.63,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2009-12-28,2009,12,,283.88,291.19,312.0,274.35,,-0.05,0.77,0.31,0.09,-0.29,-4.48,44760.29,37226.76,41650.37,41737.76,32169.5,52133.09
2010-01-04,2010,1,,286.78,300.44,311.36,272.58,,,,,,,,,,,,,
2010-01-11,2010,1,,,299.85,310.0,270.81,,,,,,,,,,,,,
2010-01-18,2010,1,,,299.89,308.14,269.05,,,,,,,,,,,,,
2010-01-25,2010,1,308.69,,292.51,306.0,266.57,,1.23,1.2,0.76,0.91,0.91,-2.45,44431.52,36546.12,41605.85,41131.08,31234.06,50150.52
2010-02-01,2010,2,303.26,,288.13,302.14,264.09,307.43,1.55,1.31,0.88,1.12,1.2,-1.94,44349.33,36375.96,41594.72,40979.41,31000.2,49654.88
2010-02-08,2010,2,298.26,,279.46,298.29,,302.43,1.87,1.42,0.99,1.32,1.5,-1.43,44267.14,36205.8,41583.59,40827.74,30766.34,49159.24
2010-02-15,2010,2,294.79,,272.13,294.29,,298.43,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-02-22,2010,2,290.93,,264.81,290.64,,294.14,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-01,2010,3,287.91,285.52,257.66,287.71,,290.71,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-08,2010,3,286.39,283.76,250.02,285.43,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-15,2010,3,285.26,283.89,250.29,283.57,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-22,2010,3,284.6,284.45,247.94,283.71,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-03-29,2010,3,285.3,284.4,250.04,284.43,,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-05,2010,4,286.51,284.37,250.74,285.57,269.11,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-12,2010,4,289.59,285.14,253.07,287.0,271.95,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-19,2010,4,294.81,291.13,255.29,288.43,274.8,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-04-26,2010,4,301.97,295.81,257.26,290.86,277.64,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-03,2010,5,309.94,302.78,258.73,294.43,285.47,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-10,2010,5,319.47,310.73,259.86,299.29,293.3,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-17,2010,5,328.73,323.66,262.66,304.71,299.71,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-24,2010,5,336.69,336.88,272.96,309.86,303.26,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-05-31,2010,5,343.99,349.89,274.32,316.43,308.96,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-06-07,2010,6,349.79,357.49,275.4,323.71,314.65,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-06-14,2010,6,352.79,366.95,276.2,330.57,320.35,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-06-21,2010,6,356.69,374.22,276.22,336.86,322.48,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-06-28,2010,6,358.73,380.15,278.37,342.0,324.62,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-07-05,2010,7,361.24,381.81,279.35,346.57,328.17,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-07-12,2010,7,364.8,383.07,274.71,351.57,334.59,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-07-19,2010,7,365.93,384.13,277.47,355.14,336.02,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-07-26,2010,7,366.02,386.1,281.0,358.0,337.46,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-08-02,2010,8,366.85,387.15,285.26,360.14,338.89,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-08-09,2010,8,365.66,386.26,290.16,361.57,343.18,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-08-16,2010,8,364.11,387.34,291.87,360.57,344.59,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-08-23,2010,8,,384.69,293.38,360.57,344.59,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-08-30,2010,8,,382.13,293.14,358.14,341.72,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-09-06,2010,9,,381.24,293.16,354.29,341.72,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-09-13,2010,9,,377.26,292.87,352.57,341.72,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-09-20,2010,9,,375.77,292.45,351.0,341.72,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-09-27,2010,9,,375.52,292.57,348.43,338.87,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-10-04,2010,10,,373.55,293.22,350.0,338.89,,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-10-11,2010,10,,375.73,294.03,349.43,338.92,377.43,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-10-18,2010,10,362.28,377.42,295.1,352.71,338.94,377.57,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-10-25,2010,10,361.03,377.28,295.48,356.0,338.93,377.43,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-01,2010,11,360.19,378.34,296.37,355.43,337.85,376.86,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-08,2010,11,359.47,377.64,296.63,356.04,337.84,375.43,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-15,2010,11,358.2,376.78,296.22,357.8,337.83,373.71,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-22,2010,11,357.01,375.83,296.91,357.77,337.82,371.43,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-11-29,2010,11,356.08,374.18,296.33,357.99,337.8,369.14,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-12-06,2010,12,355.66,370.74,295.8,355.13,,366.71,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-12-13,2010,12,355.81,367.46,295.6,355.3,,364.57,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-12-20,2010,12,355.61,370.47,295.1,356.53,,362.86,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2010-12-27,2010,12,356.52,367.3,294.24,354.96,,361.57,2.19,1.53,1.1,1.53,1.8,-0.92,44184.95,36035.64,41572.46,40676.06,30532.48,48663.6
2011-01-03,2011,1,357.43,366.01,294.31,354.9,,360.86,,,,,,,,,,,,
2011-01-10,2011,1,358.37,365.2,293.01,352.7,,361.57,,,,,,,,,,,,
2011-01-17,2011,1,359.75,364.95,293.84,350.17,,363.14,,,,,,,,,,,,
2011-01-24,2011,1,361.77,366.53,296.03,350.59,,365.43,2.96,2.24,1.66,1.86,2.6,1.07,46028.16,37529.36,44505.85,42487.72,31187.01,50695.66
2011-01-31,2011,1,365.2,371.2,,349.33,,368.57,3.15,2.42,1.8,1.95,2.8,1.56,46488.96,37902.78,45239.2,42940.64,31350.64,51203.68
2011-02-07,2011,2,370.12,372.37,,348.71,,372.86,3.34,2.6,1.94,2.03,3.0,2.06,46949.76,38276.21,45972.55,43393.55,31514.27,51711.69
2011-02-14,2011,2,374.76,380.86,,349.51,,378.29,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-02-21,2011,2,380.35,384.95,323.9,350.01,,384.57,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-02-28,2011,2,385.12,393.47,334.04,352.56,334.59,390.86,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-03-07,2011,3,389.52,398.86,343.06,357.0,338.86,397.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-03-14,2011,3,393.11,405.58,350.64,359.87,343.13,402.57,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-03-21,2011,3,394.85,408.97,349.47,363.43,347.4,407.29,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-03-28,2011,3,395.06,408.97,350.8,366.46,349.54,410.43,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-04-04,2011,4,394.54,407.26,349.92,369.81,351.66,412.14,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-04-11,2011,4,391.99,408.29,345.61,372.27,353.78,412.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-04-18,2011,4,389.29,401.44,340.68,374.84,353.77,410.57,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-04-25,2011,4,387.89,397.29,333.77,375.93,353.75,408.43,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-02,2011,5,387.66,394.34,327.97,377.77,353.74,405.29,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-09,2011,5,388.53,392.36,327.45,379.43,353.72,402.14,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-16,2011,5,390.24,392.66,328.78,380.71,353.71,399.86,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-23,2011,5,392.08,393.55,330.55,381.46,353.71,398.86,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-30,2011,5,395.91,394.07,329.82,382.5,353.71,399.43,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-06,2011,6,400.76,400.18,332.08,384.01,353.71,401.14,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-13,2011,6,404.4,405.66,335.97,385.49,353.71,403.86,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-20,2011,6,406.69,409.76,338.27,386.74,353.71,408.29,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-27,2011,6,408.89,412.43,340.04,385.1,353.71,412.71,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-04,2011,7,410.65,415.23,340.8,388.54,353.71,416.71,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-11,2011,7,412.42,416.87,341.12,392.53,353.71,419.43,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-18,2011,7,412.98,418.23,344.3,393.06,353.71,420.71,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-25,2011,7,412.69,416.36,345.43,394.97,353.71,420.71,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-01,2011,8,411.85,414.43,347.09,397.21,353.71,419.14,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-08,2011,8,410.8,411.03,349.21,398.19,353.71,415.71,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-15,2011,8,409.06,407.46,350.87,401.99,353.71,412.29,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-22,2011,8,407.1,404.13,351.59,400.37,353.71,408.86,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-29,2011,8,404.54,401.74,353.27,399.64,353.71,405.71,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-05,2011,9,402.84,399.73,354.92,401.57,353.71,403.14,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-12,2011,9,401.52,399.71,356.41,401.66,353.71,401.43,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-19,2011,9,400.64,399.3,357.7,400.9,353.71,400.71,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-26,2011,9,399.92,399.76,358.64,400.66,353.71,401.14,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-03,2011,10,399.44,401.84,359.92,400.79,353.71,401.57,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-10,2011,10,398.31,401.61,360.65,401.21,353.71,400.71,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-17,2011,10,397.44,400.43,361.12,400.2,353.71,398.86,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-24,2011,10,395.69,399.65,360.85,399.7,353.71,396.14,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-31,2011,10,393.53,397.43,360.35,398.53,353.71,391.57,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-11-07,2011,11,391.32,395.71,358.32,397.59,353.71,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-11-14,2011,11,,394.43,356.13,396.39,353.71,379.57,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-11-21,2011,11,,389.86,353.58,393.67,353.71,372.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-11-28,2011,11,,384.86,350.65,389.63,353.71,365.71,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-12-05,2011,12,,380.14,347.72,385.13,353.71,360.43,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-12-12,2011,12,,374.57,344.2,380.23,353.71,355.43,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-12-19,2011,12,,369.0,340.59,373.84,353.71,352.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-12-26,2011,12,,363.57,338.3,367.83,353.71,,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2012-01-02,2012,1,366.02,358.29,336.82,362.69,353.71,,,,,,,,,,,,,
2012-01-09,2012,1,362.85,354.29,335.34,357.04,353.71,,,,,,,,,,,,,
2012-01-16,2012,1,360.42,352.0,333.64,353.03,353.71,,,,,,,,,,,,,
2012-01-23,2012,1,358.14,348.86,331.58,350.94,353.71,,3.14,2.93,2.04,2.02,2.77,2.07,45844.85,36593.57,45077.3,42146.12,29760.78,50347.77
2012-01-30,2012,1,354.85,346.57,330.53,348.09,353.71,,3.04,2.97,2.03,2.0,2.66,1.94,45453.42,36079.56,44670.15,41721.03,29281.5,49879.79
2012-02-06,2012,2,352.87,344.43,330.16,347.04,,,2.94,3.0,2.02,1.98,2.55,1.82,45061.99,35565.54,44263.0,41295.94,28802.23,49411.8
2012-02-13,2012,2,349.34,341.29,329.44,,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-02-20,2012,2,344.74,337.14,327.6,,,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-02-27,2012,2,341.09,333.86,327.16,,339.48,328.29,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-03-05,2012,3,336.98,329.71,326.08,,335.21,321.86,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-03-12,2012,3,330.38,326.57,324.49,,330.94,315.86,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-03-19,2012,3,325.1,321.14,317.43,,326.67,310.29,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-03-26,2012,3,317.11,314.57,,,323.11,303.86,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-02,2012,4,309.55,304.0,300.21,306.73,319.55,296.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-09,2012,4,300.71,294.71,291.04,300.71,315.99,288.86,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-16,2012,4,291.59,286.0,277.52,296.07,312.43,280.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-23,2012,4,282.12,278.43,265.96,,301.04,272.29,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-30,2012,4,274.44,271.14,254.58,,289.66,263.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-05-07,2012,5,267.17,266.0,248.04,,278.27,256.14,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-05-14,2012,5,260.92,262.0,242.75,,269.73,250.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-05-21,2012,5,255.7,263.0,238.28,,261.19,246.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-05-28,2012,5,253.31,263.86,236.5,,251.58,244.14,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-06-04,2012,6,252.59,264.29,236.98,,241.98,244.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-06-11,2012,6,253.29,266.0,237.09,,240.91,247.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-06-18,2012,6,254.75,267.86,239.06,,239.84,251.71,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-06-25,2012,6,256.66,269.14,239.29,,238.77,256.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-07-02,2012,7,259.91,271.0,240.18,,237.71,260.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-07-09,2012,7,263.08,272.57,242.05,,236.64,264.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-07-16,2012,7,266.25,274.0,241.47,,237.0,267.14,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-07-23,2012,7,268.55,276.0,241.95,,237.35,269.29,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-07-30,2012,7,269.31,277.86,242.07,,237.71,270.29,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-08-06,2012,8,271.1,279.86,241.74,,238.77,271.71,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-08-13,2012,8,273.11,282.86,243.42,,239.84,274.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-08-20,2012,8,277.18,284.0,243.9,,240.91,278.86,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-08-27,2012,8,283.29,288.14,244.09,301.0,243.56,284.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-09-03,2012,9,288.51,294.71,244.77,303.39,245.85,291.71,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-09-10,2012,9,294.92,303.43,244.74,310.1,248.7,298.86,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-09-17,2012,9,303.42,307.86,249.36,322.89,251.54,306.29,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-09-24,2012,9,310.56,315.57,252.75,329.74,253.68,312.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-01,2012,10,316.99,320.71,256.73,329.21,260.09,316.86,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-08,2012,10,319.63,330.43,260.86,330.16,266.49,319.71,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-15,2012,10,321.49,331.14,267.87,329.09,271.32,321.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-22,2012,10,324.53,331.71,273.99,330.2,276.14,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-29,2012,10,326.85,330.0,280.47,333.94,280.41,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-11-05,2012,11,328.56,331.29,281.93,330.51,284.68,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-11-12,2012,11,331.25,330.0,282.45,329.69,288.95,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-11-19,2012,11,334.7,329.71,284.3,334.6,288.95,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-11-26,2012,11,339.22,327.0,284.83,,288.95,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-12-03,2012,12,342.63,330.14,282.54,,291.08,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
