TIME,year,month,T#BE#tomatoes_rondes,T#BG#tomatoes_rondes,T#ES#tomatoes_rondes,T#IT#tomatoes_rondes,T#PT#tomatoes_rondes,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2011-05-09,2011,5,99.72,,49.6,,46.29,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-16,2011,5,91.7,,47.54,,47.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-23,2011,5,80.04,111.45,45.18,,47.29,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-05-30,2011,5,66.18,101.73,41.44,83.94,47.57,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-06,2011,6,77.35,92.77,38.78,76.82,46.14,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-13,2011,6,69.44,83.2,38.46,68.89,44.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-20,2011,6,,76.92,36.98,62.67,41.86,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-06-27,2011,6,,69.9,37.53,57.86,39.71,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-04,2011,7,,63.33,38.85,55.48,37.86,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-11,2011,7,,57.34,40.63,54.04,36.86,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-18,2011,7,,51.13,41.05,52.86,35.86,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-07-25,2011,7,,46.45,43.02,52.54,36.29,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-01,2011,8,,43.24,43.83,,36.71,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-08,2011,8,,38.86,44.57,,37.14,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-15,2011,8,,37.54,45.8,,37.86,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-22,2011,8,22.05,36.52,47.12,,38.57,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-08-29,2011,8,20.57,34.11,47.85,,38.86,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-05,2011,9,22.48,33.18,49.97,,39.14,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-12,2011,9,26.5,35.01,50.28,,39.43,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-19,2011,9,25.29,36.88,50.32,,39.71,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-09-26,2011,9,25.24,38.87,49.4,73.29,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-03,2011,10,32.38,40.48,48.57,79.93,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-10,2011,10,39.28,44.42,49.59,84.71,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-17,2011,10,47.71,50.66,49.54,89.38,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-24,2011,10,53.48,,49.47,94.19,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-10-31,2011,10,57.09,66.34,50.6,99.07,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-11-07,2011,11,63.71,72.87,51.65,103.7,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-11-14,2011,11,69.81,77.89,,106.87,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-11-21,2011,11,69.28,82.93,54.48,107.92,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-11-28,2011,11,60.81,86.59,52.97,106.71,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-12-05,2011,12,50.24,86.92,53.11,103.14,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-12-12,2011,12,52.81,85.39,55.46,99.46,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-12-19,2011,12,59.52,83.12,57.36,,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2011-12-26,2011,12,67.38,81.3,58.57,,40.0,3.53,2.78,2.08,2.11,3.2,2.56,47410.57,38649.64,46705.9,43846.47,31677.9,52219.71
2012-01-02,2012,1,74.33,80.56,61.92,,,,,,,,,,,,,,
2012-01-09,2012,1,81.71,77.28,66.01,,,,,,,,,,,,,,
2012-01-16,2012,1,99.52,,70.93,,,,,,,,,,,,,,
2012-01-23,2012,1,,,72.54,,40.29,3.14,2.93,2.04,2.02,2.77,2.07,45844.85,36593.57,45077.3,42146.12,29760.78,50347.77
2012-01-30,2012,1,149.05,,,,40.29,3.04,2.97,2.03,2.0,2.66,1.94,45453.42,36079.56,44670.15,41721.03,29281.5,49879.79
2012-02-06,2012,2,173.71,,,110.04,40.29,2.94,3.0,2.02,1.98,2.55,1.82,45061.99,35565.54,44263.0,41295.94,28802.23,49411.8
2012-02-13,2012,2,199.62,,,110.34,40.29,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-02-20,2012,2,218.62,,,111.38,40.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-02-27,2012,2,240.52,,,107.3,40.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-03-05,2012,3,249.24,,,104.08,40.71,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-03-12,2012,3,246.0,,,96.33,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-03-19,2012,3,234.86,,76.61,90.67,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-03-26,2012,3,218.86,,73.63,87.49,,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-02,2012,4,196.33,,73.33,86.0,43.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-09,2012,4,178.76,,68.85,85.0,44.29,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-16,2012,4,157.86,,65.23,85.94,45.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-23,2012,4,147.98,,63.72,87.01,45.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-04-30,2012,4,140.17,,62.35,89.48,44.29,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-05-07,2012,5,130.69,,63.46,91.04,43.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-05-14,2012,5,116.83,145.25,64.36,91.73,42.86,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-05-21,2012,5,109.12,143.55,60.84,91.43,42.14,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-05-28,2012,5,103.98,137.06,59.12,87.9,41.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-06-04,2012,6,95.55,126.66,57.51,85.45,40.71,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-06-11,2012,6,86.14,116.83,56.08,82.55,40.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-06-18,2012,6,76.91,97.98,53.17,77.88,39.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-06-25,2012,6,68.76,86.37,50.38,71.75,38.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-07-02,2012,7,63.43,74.61,48.5,66.59,38.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-07-09,2012,7,55.81,63.97,48.08,64.18,38.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-07-23,2012,7,55.19,59.56,51.96,68.2,39.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-07-30,2012,7,54.57,60.07,56.89,71.01,40.14,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-08-06,2012,8,51.57,60.44,61.0,,40.86,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-08-13,2012,8,49.52,62.07,63.87,,44.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-08-20,2012,8,48.14,59.21,66.67,,47.14,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-08-27,2012,8,48.0,59.38,68.66,,48.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-09-03,2012,9,51.95,61.5,69.88,,50.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-09-10,2012,9,48.0,61.28,,,50.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-09-17,2012,9,50.76,60.73,,,50.71,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-09-24,2012,9,58.48,59.12,,,53.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-01,2012,10,65.57,,,119.78,56.14,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-08,2012,10,70.48,,,117.44,58.71,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-15,2012,10,75.72,,,112.81,62.0,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-22,2012,10,77.91,,,107.77,65.29,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-10-29,2012,10,78.1,,79.91,102.88,68.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-11-05,2012,11,75.72,,77.09,96.39,71.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-11-12,2012,11,72.0,,74.94,89.77,72.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-11-19,2012,11,70.38,80.19,71.97,82.23,70.71,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-11-26,2012,11,70.0,79.41,66.04,78.38,68.86,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-12-03,2012,12,72.24,79.08,66.51,76.25,66.29,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-12-10,2012,12,77.19,77.59,69.27,74.79,63.71,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-12-17,2012,12,87.05,78.26,71.43,,60.43,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-12-24,2012,12,96.57,83.2,71.22,,57.57,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2012-12-31,2012,12,,85.67,,,54.29,2.84,3.04,2.01,1.95,2.45,1.7,44670.56,35051.52,43855.85,40870.85,28322.95,48943.82
2013-01-07,2013,1,130.91,86.38,,,52.86,,,,,,,,,,,,
2013-01-14,2013,1,144.24,87.22,,,51.14,,,,,,,,,,,,
2013-01-21,2013,1,151.33,91.78,,,50.14,,,,,,,,,,,,
2013-01-28,2013,1,158.71,97.97,,,49.14,1.85,2.0,1.72,1.33,1.85,1.02,45863.36,35342.13,45251.89,41860.49,28753.94,50402.76
2013-02-04,2013,2,174.19,102.4,,,48.86,1.61,1.74,1.65,1.18,1.71,0.85,46161.55,35414.78,45600.9,42107.9,28861.69,50767.49
2013-02-11,2013,2,193.9,102.63,,91.15,48.57,1.36,1.48,1.58,1.02,1.56,0.68,46459.75,35487.43,45949.91,42355.31,28969.43,51132.23
