TIME,year,month,T#AT#pigmeat_e,T#BE#pigmeat_e,T#DE#pigmeat_e,T#DK#pigmeat_e,T#EL#pigmeat_e,T#ES#pigmeat_e,T#FI#pigmeat_e,T#FR#pigmeat_e,T#IE#pigmeat_e,T#LU#pigmeat_e,T#NL#pigmeat_e,T#PT#pigmeat_e,T#SE#pigmeat_e,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
1991-11-04,1991,11,,148.8,144.26,126.87,155.84,135.04,,142.36,121.13,153.14,130.84,154.38,,3.22,6.25,4.05,3.21,5.93,3.21,21041.66,21956.53,23357.76,21675.71,14811.9,14087.21
1991-11-11,1991,11,,148.99,143.49,127.87,156.24,135.38,,143.0,121.41,153.23,129.92,155.08,,3.22,6.25,4.05,3.21,5.93,3.21,21041.66,21956.53,23357.76,21675.71,14811.9,14087.21
1991-11-18,1991,11,,149.79,143.73,129.23,156.44,137.27,,144.69,121.96,153.35,130.31,156.44,,3.22,6.25,4.05,3.21,5.93,3.21,21041.66,21956.53,23357.76,21675.71,14811.9,14087.21
1991-11-25,1991,11,,150.84,144.18,130.02,156.09,139.6,,146.23,122.62,153.44,130.96,157.96,,3.22,6.25,4.05,3.21,5.93,3.21,21041.66,21956.53,23357.76,21675.71,14811.9,14087.21
1991-12-02,1991,12,,152.25,144.65,131.2,155.85,141.02,,,123.54,153.71,132.08,159.86,,3.22,6.25,4.05,3.21,5.93,3.21,21041.66,21956.53,23357.76,21675.71,14811.9,14087.21
1991-12-09,1991,12,,153.55,145.08,132.68,156.87,142.83,,148.56,124.47,153.34,133.31,161.89,,3.22,6.25,4.05,3.21,5.93,3.21,21041.66,21956.53,23357.76,21675.71,14811.9,14087.21
1991-12-16,1991,12,,154.73,145.81,134.16,157.83,144.51,,149.85,125.19,153.44,134.59,163.65,,3.22,6.25,4.05,3.21,5.93,3.21,21041.66,21956.53,23357.76,21675.71,14811.9,14087.21
1991-12-23,1991,12,,155.74,146.32,134.73,158.94,145.45,,150.69,125.91,154.75,135.52,164.71,,3.22,6.25,4.05,3.21,5.93,3.21,21041.66,21956.53,23357.76,21675.71,14811.9,14087.21
1991-12-30,1991,12,,156.56,146.78,135.16,160.05,146.1,,150.95,126.01,,136.43,165.55,,3.22,6.25,4.05,3.21,5.93,3.21,21041.66,21956.53,23357.76,21675.71,14811.9,14087.21
1992-01-06,1992,1,,158.02,147.87,135.24,161.63,147.56,,151.54,125.8,,138.21,165.99,,,,,,,,,,,,,
1992-01-13,1992,1,,159.67,148.35,135.12,163.75,150.02,,152.11,125.28,158.7,139.64,166.76,,,,,,,,,,,,,
1992-01-20,1992,1,,159.82,148.79,134.61,166.46,152.74,,152.05,124.87,160.18,138.46,167.59,,,,,,,,,,,,,
1992-01-27,1992,1,,160.44,149.75,133.8,168.18,154.56,,151.91,125.1,162.18,138.57,169.14,,2.77,5.69,4.62,2.73,5.93,3.13,22373.64,22691.93,25118.03,22897.72,15554.92,15017.02
1992-02-03,1992,2,,161.58,151.13,132.98,170.05,157.0,,152.47,126.04,163.66,139.27,171.79,,2.65,5.55,4.77,2.61,5.93,3.11,22706.63,22875.78,25558.1,23203.22,15740.68,15249.48
1992-02-10,1992,2,,163.25,152.78,133.32,171.37,160.54,,153.95,127.82,164.56,141.16,175.23,,2.54,5.41,4.91,2.49,5.93,3.09,23039.63,23059.63,25998.16,23508.72,15926.43,15481.93
1992-02-17,1992,2,,164.48,153.79,134.24,172.72,163.8,,155.55,,165.66,141.53,178.36,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-02-24,1992,2,,164.04,153.54,135.16,173.38,165.03,,155.72,,168.35,139.72,180.44,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-03-02,1992,3,,163.62,153.97,135.75,173.64,165.39,,155.57,137.07,170.47,138.12,181.46,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-03-09,1992,3,,164.68,154.64,136.34,173.27,166.1,,156.48,139.66,171.74,138.93,181.55,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-03-16,1992,3,,164.65,154.9,137.24,172.48,167.4,,157.88,141.47,174.4,138.56,180.05,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-03-23,1992,3,,163.93,154.48,138.52,171.52,166.91,,158.65,142.73,176.8,137.36,176.58,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-03-30,1992,3,,162.43,153.6,139.55,171.55,164.57,,158.05,143.19,179.13,135.6,171.99,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-04-06,1992,4,,161.21,152.97,139.9,171.54,162.03,,156.73,143.34,180.1,134.88,167.56,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-04-13,1992,4,,160.91,152.72,140.25,171.6,160.02,,155.71,143.49,179.14,135.33,164.39,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-04-20,1992,4,,160.44,152.24,140.93,171.17,158.54,,154.53,143.73,178.04,135.78,162.14,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-04-27,1992,4,,159.01,151.71,141.61,170.57,156.75,,152.64,144.44,177.63,135.68,160.64,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-05-04,1992,5,,158.44,151.29,141.98,169.73,155.35,,150.7,145.41,175.46,136.61,160.61,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-05-11,1992,5,,158.42,151.01,141.98,169.13,156.56,,149.51,146.14,173.36,137.72,161.41,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-05-18,1992,5,,158.73,151.26,141.98,167.91,158.35,,149.61,146.58,171.36,139.36,163.61,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-05-25,1992,5,,159.04,151.74,141.98,166.69,160.41,,150.94,146.63,170.54,140.98,166.02,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-06-01,1992,6,,159.49,152.57,142.19,165.83,162.83,,152.76,146.25,170.36,142.94,168.52,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-06-08,1992,6,,159.52,153.02,142.39,165.5,164.81,,154.33,145.61,170.85,143.93,171.74,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-06-15,1992,6,,159.64,153.38,142.2,165.43,167.08,,155.62,144.57,170.92,144.93,176.36,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-06-22,1992,6,,159.9,153.96,141.49,165.67,169.19,,156.78,143.36,171.36,145.79,180.48,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-06-29,1992,6,,159.93,154.4,140.77,164.88,169.72,,157.19,142.08,171.68,146.32,184.69,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-07-06,1992,7,,159.35,153.92,139.72,164.11,170.31,,156.72,140.93,171.8,145.23,187.88,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-07-13,1992,7,,158.46,153.3,,163.45,170.63,,154.46,139.9,171.85,143.55,190.86,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-07-20,1992,7,,157.4,151.98,,162.73,170.44,,151.52,138.95,171.94,141.55,192.32,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-07-27,1992,7,,156.31,150.36,133.39,162.27,167.71,,148.66,137.88,170.84,139.39,191.73,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-08-03,1992,8,,154.55,148.43,131.09,161.81,163.96,,145.66,136.78,170.18,136.09,188.78,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-08-10,1992,8,,152.51,146.64,128.75,161.53,160.8,,142.73,135.45,169.4,133.38,185.44,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-08-17,1992,8,,151.03,144.87,126.07,162.22,158.42,,140.56,134.14,168.46,131.07,182.16,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-08-24,1992,8,,150.03,143.59,123.4,162.93,156.01,,138.97,132.79,167.58,129.6,179.72,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-08-31,1992,8,,149.31,141.98,121.24,164.24,153.44,,138.57,131.04,167.16,128.26,177.04,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-09-07,1992,9,,148.16,140.21,119.33,165.43,149.86,,137.93,129.32,165.63,126.19,175.53,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-09-14,1992,9,,147.31,138.82,117.42,165.96,147.43,,136.97,127.7,164.38,125.12,174.32,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-09-21,1992,9,,146.86,137.29,115.34,166.09,143.38,,136.52,126.23,163.01,123.65,173.25,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-09-28,1992,9,,145.67,134.6,113.81,165.86,138.62,,135.54,124.8,161.45,119.98,171.04,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-10-05,1992,10,,143.29,131.38,112.62,165.9,133.69,,133.4,123.38,159.72,116.29,167.65,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-10-12,1992,10,,140.74,128.67,111.85,165.42,128.13,,130.42,122.12,157.33,113.38,162.79,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-10-19,1992,10,,138.98,126.7,111.09,163.56,122.85,,127.66,121.19,154.11,110.96,158.02,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-10-26,1992,10,,137.53,124.73,110.99,161.08,118.96,,126.5,120.42,151.28,109.07,153.44,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-11-02,1992,11,,136.07,123.38,111.25,158.78,116.53,,126.72,119.69,149.2,107.18,150.72,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-11-09,1992,11,,134.88,122.23,112.0,156.19,116.81,,126.61,119.04,147.3,106.81,149.17,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-11-16,1992,11,,133.87,121.32,112.36,152.96,117.15,,126.0,118.67,146.05,107.03,148.91,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-11-23,1992,11,,132.58,120.65,112.3,149.13,117.05,,124.75,118.49,145.18,106.36,149.13,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-11-30,1992,11,,130.13,118.3,111.85,144.98,117.35,,123.0,118.19,144.94,103.65,149.36,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-12-07,1992,12,,126.56,115.02,111.41,141.03,116.96,,120.3,117.84,144.29,100.13,149.53,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-12-14,1992,12,,123.6,112.43,110.26,137.39,115.67,,116.22,117.17,143.83,97.22,148.91,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-12-21,1992,12,,120.8,109.35,108.46,134.11,113.42,,111.51,116.38,141.89,94.37,146.36,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1992-12-28,1992,12,,118.29,106.47,,131.14,,,107.22,115.59,140.02,91.8,142.56,,2.43,5.27,5.06,2.36,5.92,3.07,23372.62,23243.47,26438.23,23814.23,16112.19,15714.38
1993-01-04,1993,1,,116.82,104.53,105.25,128.74,110.36,,104.29,114.06,137.55,90.67,,,,,,,,,,,,,,
1993-01-11,1993,1,,116.25,103.04,104.02,126.33,110.05,,103.18,112.38,135.03,90.93,134.62,,,,,,,,,,,,,
1993-01-18,1993,1,,116.48,102.35,103.09,124.39,110.0,,103.22,110.8,132.97,92.0,133.01,,,,,,,,,,,,,
1993-01-25,1993,1,,116.22,102.18,102.15,122.94,110.57,,103.24,109.45,132.37,92.52,132.19,,2.61,4.9,4.72,2.22,5.15,2.16,22750.51,20669.35,25915.03,22994.86,14528.03,15110.2
1993-02-01,1993,2,,115.34,102.38,101.61,121.9,111.77,,103.55,107.4,131.59,92.89,131.89,,2.66,4.81,4.64,2.18,4.96,1.93,22594.99,20025.82,25784.23,22790.02,14131.99,14959.15
1993-02-08,1993,2,,115.03,102.48,101.37,120.65,114.02,,103.95,105.46,131.78,93.75,132.61,,2.71,4.72,4.56,2.14,4.76,1.7,22439.46,19382.29,25653.43,22585.17,13735.95,14808.11
1993-02-15,1993,2,,114.6,103.01,100.81,119.41,116.27,,104.48,103.87,131.48,94.43,133.68,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-02-22,1993,2,,113.7,103.56,100.26,118.61,117.59,,104.55,103.1,131.08,94.34,134.38,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-03-01,1993,3,,113.1,104.12,99.89,118.05,118.07,,104.19,102.5,130.5,92.68,134.42,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-03-08,1993,3,,112.84,104.76,99.44,118.06,118.83,,104.02,101.95,129.76,90.81,132.73,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-03-15,1993,3,,113.42,105.92,99.0,117.94,119.21,,104.55,101.45,128.55,90.42,130.54,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-03-22,1993,3,,114.42,106.59,98.9,117.22,118.16,,105.47,102.23,127.66,90.6,128.68,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-03-29,1993,3,,114.73,106.71,99.14,116.11,116.44,,106.42,103.53,127.2,89.75,125.8,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-04-05,1993,4,,114.15,106.09,99.7,114.82,114.75,,106.59,104.65,126.96,87.38,122.56,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-04-12,1993,4,,113.69,105.39,100.25,113.37,113.27,,106.14,105.66,127.13,85.81,120.3,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-04-19,1993,4,,113.1,104.61,100.52,112.12,112.48,,105.47,106.75,127.26,85.58,118.66,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-04-26,1993,4,,112.66,103.97,100.87,111.09,111.76,,104.87,107.94,126.87,85.64,117.4,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-05-03,1993,5,,112.24,102.99,101.22,109.91,112.1,,104.83,109.21,126.55,85.98,116.53,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-05-10,1993,5,,111.99,102.53,101.22,109.21,114.33,,105.2,110.16,126.47,86.2,115.94,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-05-17,1993,5,,112.29,103.04,99.43,108.88,116.83,,105.59,110.78,126.09,87.68,116.14,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-05-24,1993,5,,113.31,104.36,97.63,109.02,118.64,,106.02,111.33,126.01,90.42,116.95,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-05-31,1993,5,,114.48,105.58,95.83,109.32,118.45,,106.73,111.85,125.64,92.6,117.75,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-06-07,1993,6,,115.49,106.8,94.99,109.68,117.73,,107.76,112.41,125.62,94.33,117.39,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-06-14,1993,6,,116.35,108.2,94.7,110.18,117.58,,108.98,112.75,125.68,96.34,117.02,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-06-21,1993,6,,117.24,109.63,94.75,111.35,117.41,,109.58,112.86,125.69,97.95,117.0,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-06-28,1993,6,,117.48,110.31,94.8,112.71,116.97,,109.61,112.59,125.58,98.33,116.91,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-07-05,1993,7,,116.86,110.46,96.39,114.5,116.63,,109.46,112.0,125.64,97.25,117.14,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-07-12,1993,7,,116.23,110.07,97.98,117.07,116.77,,109.89,111.29,125.44,96.11,117.5,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-07-19,1993,7,,115.34,109.82,99.41,120.24,117.74,,110.38,110.58,125.44,95.22,117.69,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-07-26,1993,7,,114.44,109.25,100.23,124.49,117.66,,109.74,109.6,125.43,93.62,118.06,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-08-02,1993,8,,112.87,107.86,100.23,128.46,116.22,,107.96,108.71,125.28,91.96,117.32,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-08-09,1993,8,,111.18,106.57,99.71,132.07,114.18,,106.0,107.67,125.04,90.06,115.77,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-08-16,1993,8,,110.16,105.61,98.39,135.39,,,104.17,106.9,,89.68,,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-08-23,1993,8,,109.76,104.8,96.95,138.29,,,102.56,106.31,,89.81,,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-08-30,1993,8,,109.23,103.63,95.97,140.11,107.44,,100.97,105.76,,89.13,110.95,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-09-06,1993,9,,108.67,102.16,95.15,140.17,106.16,,99.58,104.88,121.14,88.0,109.44,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-09-13,1993,9,,108.38,101.21,94.32,138.32,105.73,,98.79,104.01,120.23,87.92,108.56,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-09-20,1993,9,,108.8,100.53,93.76,136.47,104.2,,98.41,103.04,119.75,87.45,108.72,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-09-27,1993,9,,108.85,99.2,93.37,134.12,101.95,,98.18,102.16,118.97,86.45,108.31,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-10-04,1993,10,,108.27,97.54,93.78,131.15,99.66,,97.96,101.1,118.87,84.67,106.42,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-10-11,1993,10,,107.55,95.77,94.24,128.0,97.0,,97.49,99.89,119.03,83.09,104.2,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-10-18,1993,10,,107.15,94.24,94.24,125.01,94.3,,96.9,98.7,118.32,82.3,102.05,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-10-25,1993,10,,106.77,92.68,93.95,122.78,91.28,,96.28,97.96,117.77,81.81,101.52,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-11-01,1993,11,,106.56,93.11,93.35,120.94,88.4,,95.79,97.37,117.33,81.49,102.2,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-11-08,1993,11,,107.35,94.88,92.76,119.0,87.97,,95.52,96.96,116.87,82.69,102.92,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-11-15,1993,11,,108.59,96.16,92.47,117.12,89.0,,95.72,96.73,116.7,83.23,103.25,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-11-22,1993,11,,110.36,98.49,92.18,115.72,89.98,,96.14,96.91,116.83,84.31,103.63,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-11-29,1993,11,,112.6,101.0,92.19,114.83,91.07,,97.19,97.35,117.22,86.15,104.31,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-12-06,1993,12,,114.6,103.99,92.21,114.3,92.25,,98.67,97.95,117.94,87.9,104.91,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-12-13,1993,12,,116.45,107.02,92.52,113.71,93.72,,100.01,98.48,118.94,89.63,103.89,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-12-20,1993,12,,117.71,107.72,93.13,113.9,95.73,,101.06,99.05,119.8,90.73,102.09,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1993-12-27,1993,12,,117.4,107.51,93.74,113.95,96.76,,101.82,99.57,120.7,90.48,101.03,,2.75,4.63,4.47,2.1,4.57,1.47,22283.94,18738.76,25522.63,22380.33,13339.91,14657.06
1994-01-03,1994,1,,116.83,107.49,94.04,114.2,96.92,,102.15,99.77,121.93,92.14,101.07,,,,,,,,,,,,,
1994-01-10,1994,1,,115.16,105.85,94.32,114.57,97.36,,102.0,99.64,122.45,92.38,102.07,,,,,,,,,,,,,
1994-01-17,1994,1,,112.64,103.7,93.8,114.58,98.08,,100.99,99.51,122.83,91.32,103.25,,,,,,,,,,,,,
1994-01-24,1994,1,,110.61,101.78,93.28,114.16,98.58,,99.42,99.1,122.46,90.74,103.89,,2.54,4.3,3.46,1.85,4.65,1.95,23383.72,19080.97,26410.62,23018.07,13382.98,15368.99
1994-01-31,1994,1,,109.06,99.84,92.76,113.45,98.75,,98.05,98.62,121.75,90.17,104.53,,2.49,4.22,3.2,1.78,4.68,2.07,23658.66,19166.53,26632.61,23177.5,13393.75,15546.97
1994-02-07,1994,2,,107.67,98.15,92.01,112.13,98.46,,97.36,98.14,120.3,89.87,104.72,,2.43,4.13,2.95,1.72,4.7,2.19,23933.61,19252.08,26854.61,23336.93,13404.52,15724.95
1994-02-14,1994,2,,107.23,97.26,91.55,,99.0,,97.06,97.67,119.32,89.52,104.6,,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-02-21,1994,2,,107.65,97.67,91.09,,99.92,,96.89,97.57,117.82,89.22,104.68,,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-02-28,1994,2,,108.73,98.82,90.67,108.92,100.68,,96.96,97.88,116.73,89.4,104.92,,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-03-07,1994,3,,109.89,100.11,90.73,108.4,101.4,,97.65,98.16,115.9,90.12,104.99,,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-03-14,1994,3,,110.51,100.58,90.79,108.03,102.06,,98.42,98.75,116.48,90.15,105.14,,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-03-21,1994,3,,110.91,101.1,90.85,108.44,102.26,,98.96,99.5,117.03,90.29,105.14,,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-03-28,1994,3,,111.31,101.65,91.43,108.82,102.48,,99.05,100.23,118.64,90.17,104.57,,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-04-04,1994,4,,111.46,101.98,91.72,109.13,101.96,,98.81,100.78,119.67,90.22,103.52,,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-04-11,1994,4,,111.11,101.82,92.01,109.5,102.16,,98.54,101.12,120.67,89.93,102.95,,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-04-18,1994,4,,110.87,101.58,92.3,109.67,102.74,,98.67,101.22,121.47,89.8,102.73,,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
