TIME,year,month,T#AE#EU,T#AL#EU,T#AO#EU,T#AT#EU,T#AU#EU,T#BA#EU,T#BE#EU,T#BG#EU,T#BR#EU,T#BY#EU,T#CA#EU,T#CH#EU,T#CL#EU,T#CN#EU,T#CU#EU,T#CV#EU,T#CY#EU,T#CZ#EU,T#DE#EU,T#DK#EU,T#DZ#EU,T#EE#EU,T#EG#EU,T#ES#EU,T#FI#EU,T#FR#EU,T#GB#EU,T#GR#EU,T#HK#EU,T#HR#EU,T#HU#EU,T#IE#EU,T#IL#EU,T#IN#EU,T#IS#EU,T#IT#EU,T#JP#EU,T#KR#EU,T#KW#EU,T#KZ#EU,T#LB#EU,T#LI#EU,T#LT#EU,T#LU#EU,T#LV#EU,T#MA#EU,T#MD#EU,T#MK#EU,T#MT#EU,T#MX#EU,T#MY#EU,T#NG#EU,T#NL#EU,T#NO#EU,T#NZ#EU,T#PL#EU,T#PT#EU,T#RO#EU,T#RU#EU,T#SA#EU,T#SE#EU,T#SG#EU,T#SI#EU,T#SK#EU,T#TH#EU,T#TN#EU,T#TR#EU,T#TW#EU,T#UA#EU,T#US#EU,T#ZA#EU,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione
2015-04-01,2015,4,463339.29,25642.71,114268.14,7273606.14,768510.29,199211.14,5932359.71,429492.0,33172.29,33508.14,667980.29,11256734.57,215728.29,,,35352.57,131634.14,3673716.86,43377086.0,3860904.43,181924.43,939816.29,463556.14,3751563.71,886131.0,19621206.71,,967069.0,60400.29,737405.29,1610177.0,1257903.57,554622.86,127967.0,320759.57,11600495.14,471964.0,2200510.71,53285.29,,129057.71,238148.57,1211257.29,726072.0,830408.86,994220.29,38597.14,115002.71,87252.86,355115.86,59226.71,51341.0,18935191.0,4186442.14,188715.14,5346462.43,1750784.71,1424362.0,1038262.43,268579.29,6688709.57,70990.86,1667034.86,1508316.43,31132.71,336423.0,4347186.57,,240177.86,6304904.86,621792.86,43903.63,32523.82,44069.23,39402.48,27365.49,59425.05,0.47,0.13,0.68,0.24,-0.35,-0.09
2015-05-01,2015,5,590883.57,18161.0,114855.0,7364239.86,756616.14,194407.14,5923848.29,381635.43,30223.43,54342.71,693101.71,10873443.43,211190.43,1480982.57,,31512.86,136831.14,3559427.43,42389416.0,3829129.14,234586.14,949119.86,407094.57,3580958.71,850292.57,19207378.86,17241272.43,1017940.71,59493.43,,1630202.43,1317814.0,561719.14,125549.71,352740.43,11033175.86,485363.29,2364071.43,92994.0,,139841.43,268996.43,1147757.29,710301.14,833425.86,1042994.29,33670.86,115378.43,86412.86,393443.0,57021.57,51011.29,18794683.86,4086339.0,191435.86,5151464.57,1747449.29,1409392.71,949075.14,247345.14,6684007.86,66823.71,1722021.57,1502135.71,37763.0,291416.57,4321353.86,,217390.14,6503915.57,661703.0,42938.52,31763.34,43080.57,38485.96,26828.44,60343.12,0.5,0.1,0.63,0.17,-0.4,-0.15
2015-06-01,2015,6,681639.14,19760.71,92390.86,7586683.0,709826.71,211754.29,6058204.57,364356.71,36752.71,57506.86,,11206489.71,224793.71,1420285.14,,31821.43,141988.29,3676803.0,42435328.0,3837280.0,,1008334.86,367359.0,3603948.57,879496.71,19896144.43,17881396.43,1032287.86,63287.29,776243.57,1584856.43,1229779.29,600004.14,148306.57,396812.29,10990411.29,527602.43,2563415.86,112119.71,,144944.14,298440.29,1107273.43,782188.14,874218.71,1144604.43,35696.14,130939.86,78363.0,429694.71,60111.43,69113.86,19342973.71,4094930.0,203801.14,5042359.57,1764756.86,1559755.14,893689.29,263335.43,6952360.71,66782.0,1752188.43,1581091.14,48186.14,259583.43,4375908.14,,214087.0,7014842.29,682139.29,41973.41,31002.86,42091.92,37569.44,26291.4,61261.19,0.53,0.07,0.57,0.1,-0.45,-0.22
2015-07-01,2015,7,709861.86,20383.43,79983.0,8302529.86,721114.43,221660.14,6189647.0,392868.71,46277.57,55404.29,,11893926.0,228240.71,1366357.14,,38909.29,146340.29,3826493.86,45389741.71,3934472.57,,1016264.14,364965.0,3717569.29,902082.71,21361629.71,19052576.0,926206.71,72152.43,845853.57,1615069.71,1363949.14,623770.57,132749.14,456039.86,11416159.43,491469.14,2668669.71,105795.43,,124047.29,316942.14,1099970.43,789801.14,871693.43,1177007.71,39997.29,152733.14,82486.14,441953.14,67182.43,71440.57,20215314.43,4047760.86,236968.71,5185960.14,1899147.29,1685355.0,1012089.43,285062.14,6679414.86,56608.43,1856932.57,1678893.71,34255.86,316405.71,4460426.71,37745.43,223943.43,7392561.57,683456.0,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26,0.56,0.04,0.51,0.04,-0.5,-0.29
2015-08-01,2015,8,673055.29,23393.57,83454.0,8388338.71,829027.29,243704.14,5973687.29,387825.57,54797.14,63796.14,,11735322.43,252539.0,1308159.29,,38245.14,150151.0,3803010.71,43255253.86,3976045.14,378826.71,1027442.43,380059.86,3490086.14,889057.57,19789852.71,18979701.29,878112.29,77745.86,828175.14,1560560.43,1313205.57,620184.43,162982.0,421728.57,10622519.14,508738.57,2695707.57,108224.57,86762.29,132832.86,308938.14,1048873.29,821518.14,923175.29,1178675.43,42034.14,170573.43,90678.14,424722.14,64338.14,66027.57,18618382.71,4071815.29,230413.86,4586649.86,1701966.71,1685497.0,1148724.43,279736.57,6497892.57,54665.29,1637786.71,1697822.29,49151.0,304639.0,4339606.86,39239.29,218282.14,7367588.86,678262.0,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26,0.56,0.04,0.51,0.04,-0.5,-0.29
2015-09-01,2015,9,637512.14,28065.86,86853.29,8439863.14,846043.14,248871.0,6058831.43,406622.14,56774.29,74975.57,1311317.71,12111604.57,311088.71,1293493.57,,31649.14,158213.29,3909612.29,44021135.14,3976664.0,434046.0,1059986.0,440843.43,3567991.86,894270.71,20007165.43,19245252.57,884781.43,77478.86,810604.86,1601243.71,1321025.86,629663.71,152048.0,491126.14,10648914.71,522293.29,2799489.29,108524.29,114981.0,182759.0,336874.29,1061962.86,861322.14,979058.71,1194851.0,41181.71,188112.0,96864.86,415952.43,60591.0,67226.0,19392308.29,4131423.29,258956.29,4554859.43,1689935.86,1726607.57,1161885.43,216876.86,6601538.71,55044.71,1676165.86,1748450.57,50406.57,296255.71,4021899.14,52667.0,225403.29,7575408.0,698411.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26,0.56,0.04,0.51,0.04,-0.5,-0.29
2015-10-01,2015,10,719664.43,37758.0,83609.71,8519346.86,819620.57,249734.86,6107075.0,403751.29,57841.71,75266.43,1301127.43,12306936.43,375921.86,1081909.57,310856.57,31833.43,161416.0,4070820.86,43872495.57,4069470.14,415367.43,1031931.57,434539.86,3638635.14,906445.14,20206114.57,19452764.86,881458.86,58061.71,841094.71,1595522.43,1386954.71,562360.71,166426.43,497177.14,10432210.43,557196.71,2793215.86,133972.14,132208.14,168849.86,338360.57,1061558.43,910134.57,1024662.43,1201334.43,38715.0,192610.14,87726.86,446937.0,60243.71,72149.0,18890482.71,4101372.43,237658.43,4778625.71,1795560.57,1848721.86,1167798.86,206007.86,6740753.43,57606.43,1602802.57,1760635.14,49045.0,270828.14,3905911.43,42738.86,236576.29,7682676.29,726295.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26,0.56,0.04,0.51,0.04,-0.5,-0.29
2015-11-01,2015,11,723694.0,39568.29,92276.0,8361233.0,845428.0,254559.57,6009201.71,418163.57,56538.86,69750.14,1232454.29,12473401.86,302768.14,1080804.29,,33974.29,160422.86,4031642.86,43934477.0,4021160.86,386862.57,1027436.29,407417.86,3537808.14,843983.43,20244692.71,19422467.86,860121.29,69079.57,808913.86,1630516.0,1367840.0,536842.86,134613.14,467788.71,10360366.86,549488.57,3053771.29,166238.86,135277.57,177339.71,312098.29,1015794.43,828093.71,983551.0,1313380.14,34894.43,193989.86,94568.14,480211.0,41117.43,81736.86,19318441.29,3977817.57,251854.0,4627022.0,1857298.57,1892134.29,1237370.86,188406.29,6781475.86,44860.71,1613321.0,1771606.57,50300.57,258440.57,3713153.43,48351.29,250137.57,7439908.0,681182.43,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26,0.56,0.04,0.51,0.04,-0.5,-0.29
2015-12-01,2015,12,651389.71,,75398.71,7850113.43,951240.43,266823.29,5765190.14,476848.57,56366.29,52764.86,1226548.86,11815665.43,305353.14,1020678.14,,43832.0,167053.57,3916464.71,41901944.14,3872536.71,367355.29,1011828.0,420747.71,3559937.71,862345.29,19713410.71,18544700.29,728018.71,69860.0,747970.86,1480278.29,1396850.71,556388.71,134943.86,433004.0,9931482.71,562462.29,3015136.14,137628.71,146038.57,156690.0,284296.71,948517.29,807424.0,924190.86,1410801.86,31283.71,190538.57,99630.86,470653.71,70779.86,,19084980.0,3936390.43,277809.57,4437000.0,1749639.57,1827622.86,1404141.57,161786.29,6639282.14,38964.57,1547357.29,1721000.86,43111.43,271917.86,3807594.0,44619.43,244669.29,7614084.43,723913.43,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26,0.56,0.04,0.51,0.04,-0.5,-0.29
2016-01-01,2016,1,584832.29,64964.57,57054.14,7630112.57,1063745.86,249918.14,5889566.86,446682.29,48061.43,50758.43,1152424.14,11539327.86,293436.86,1112841.29,,46766.14,158142.71,3824147.0,42434149.43,3878539.43,228148.43,961421.57,426329.86,3459450.71,842268.43,19432680.29,18060548.86,706326.57,65475.57,750704.71,1513501.0,1544132.57,559665.0,119621.86,401202.71,9564992.57,609627.43,2875565.71,132834.29,145864.86,157053.71,237554.0,906718.14,771593.71,898057.14,1345455.14,25473.29,180752.29,102500.0,421025.71,67781.86,,18655660.43,3954771.0,236995.86,4206856.57,1778245.43,1632029.57,1284346.43,107006.29,6383660.0,37916.14,1442699.57,1672747.71,45185.57,253378.14,3596670.29,43370.57,223348.71,7306930.0,742236.0,41151.77,30345.01,41250.81,36711.44,25866.19,62265.66,0.76,0.02,0.51,0.06,-0.46,-0.25
2016-02-01,2016,2,604711.71,69594.29,64543.0,7796758.86,1161804.71,245955.86,6095104.43,409935.43,40177.71,46593.86,750475.0,11561520.86,312283.29,1213970.86,,43757.57,179283.43,3930388.14,42375482.14,3864312.29,218699.86,935504.57,415399.57,3596944.57,886596.71,19891749.86,17885381.57,768849.71,57811.71,738247.71,1523348.0,1490727.43,566575.14,147234.71,388375.0,9819960.86,667060.29,2752606.71,139167.29,97806.0,189900.14,235396.86,859789.57,789652.86,942633.43,1432483.71,22693.14,177316.29,110896.71,467387.29,52465.71,,18534672.29,4115965.71,256997.29,4123217.43,1814144.0,1562672.71,1095674.71,76500.29,6662464.71,48738.71,1585117.57,1716950.0,42377.29,240099.57,3506733.57,43794.43,210015.29,7120551.29,713532.14,41295.25,30447.63,41398.36,36769.95,25978.02,62352.06,,0.0,0.51,0.08,-0.42,-0.2
2016-03-01,2016,3,593422.0,78380.43,64298.0,8000524.0,1294284.14,258029.29,6494179.14,401935.71,48432.86,41590.0,826856.57,11965365.71,346875.71,1292876.43,,54486.43,184143.43,4133961.57,44548871.57,3921831.57,212851.43,976031.71,432773.57,,932526.14,,18320541.86,823686.57,65688.43,779620.29,1700914.0,1508779.86,557691.14,138338.14,368613.43,10786283.57,668744.71,2992714.57,157244.14,73670.0,205430.57,245947.86,845912.86,808384.29,840289.86,1614072.86,17252.86,176851.14,128666.29,546777.86,47530.14,,19594495.14,4152882.57,259828.86,4381546.71,2045747.71,1553217.0,1045302.57,88677.29,6963530.86,65309.71,1747782.57,1732252.29,27408.86,251858.71,3842834.86,41544.71,199107.29,7557036.0,720877.0,41438.72,30550.25,41545.91,36828.47,26089.85,62438.46,,,0.5,0.1,-0.37,-0.16
2016-04-01,2016,4,710831.71,84282.71,57339.71,8094625.14,1415336.0,259171.0,6547519.29,408930.29,57082.0,29060.86,867232.57,11834103.0,369240.29,1348630.29,,60260.43,185503.43,4143834.71,44507506.86,4008049.43,161678.57,1000144.57,410371.0,,917616.57,22170489.57,17792762.57,861127.14,69872.29,799269.0,1716210.71,1522587.43,566743.0,147421.71,348948.14,10659545.14,713820.71,3058408.57,168929.0,42392.29,181286.86,242937.29,833152.43,776795.0,720580.71,1675809.29,18124.0,173807.86,134818.71,554255.71,49954.29,,19373965.43,4162926.0,242893.14,4460939.86,2123057.57,1535311.43,1166134.71,114090.14,7084193.29,77247.86,1705660.43,1776778.86,26229.57,257147.14,4255416.71,31596.29,180646.29,7671446.86,679146.43,41582.2,30652.87,41693.46,36886.99,26201.67,62524.87,1.37,-0.04,0.5,0.12,-0.33,-0.12
2016-05-01,2016,5,676808.29,91366.0,60313.43,8074520.0,1471979.43,248120.43,6591846.71,436037.0,55421.14,28879.29,862135.0,11741246.57,295026.43,1541527.43,,63992.29,166669.43,4115717.71,44095130.86,3985223.14,135928.86,1036020.43,359129.29,4160444.0,852898.86,22532803.43,17364000.71,794426.71,80537.14,786059.86,1775179.29,1500409.71,588440.43,111963.43,337757.0,10783495.57,790867.29,2994452.0,152500.43,19260.29,188979.86,240342.43,797332.86,826864.14,610507.14,1678844.57,17716.57,172861.43,139840.71,565869.57,49117.14,,19309120.14,4197051.29,279856.14,4531344.86,2121647.86,1364761.29,1228152.43,106082.0,7024845.43,97645.0,1826510.29,1799983.57,28021.29,274789.29,4439434.57,44514.71,161149.0,7862242.57,656425.29,41725.67,30755.49,41841.02,36945.5,26313.5,62611.27,1.57,-0.06,0.5,0.14,-0.29,-0.08
2016-06-01,2016,6,634010.43,102348.86,47191.29,8338551.57,1584059.57,238227.29,6756885.0,490144.0,54829.86,36543.86,973471.14,11938384.43,296645.14,1651921.57,296845.43,62122.0,176181.14,4193743.0,44535933.71,4104781.0,154971.0,1047349.43,355783.57,4252210.14,928140.29,23043899.57,17267165.71,798072.29,70183.0,798510.29,1845732.86,1589465.86,591512.71,122092.57,387209.14,11041597.86,787256.29,3028481.0,99196.29,,185393.86,260252.71,816964.14,853810.71,563611.29,1696654.43,14474.29,176549.0,135674.29,519503.57,56463.71,,19214398.29,4246299.71,297834.14,4631815.29,2103192.57,1342956.57,1158937.43,124711.71,7142944.43,106911.86,1925577.43,1803940.29,24594.71,261949.29,4597725.71,50281.0,154908.0,8231015.71,634049.86,41869.15,30858.11,41988.57,37004.02,26425.33,62697.67,1.77,-0.08,0.49,0.16,-0.25,-0.03
2016-07-01,2016,7,571573.43,90864.29,56181.71,8977506.14,1670379.14,236478.57,7036467.86,500302.43,65987.86,31583.57,992063.57,12791724.0,311823.57,1669593.71,269269.43,74743.57,187737.43,4331181.57,46927757.0,4021921.57,142059.86,1127564.43,354847.14,4199738.86,931913.57,24176265.43,18078340.14,897891.14,70727.29,875195.29,2034257.86,1585958.57,627151.14,116555.71,405962.29,11582366.71,731674.43,3129642.86,94162.0,,180557.71,271576.29,831652.0,893895.29,542552.14,1572148.86,13358.43,190182.14,140947.57,526514.29,24132.43,,19776466.29,4231019.71,301398.57,4843806.71,2151594.0,1424470.86,1071809.43,142712.86,6981412.43,105636.29,2022552.14,1885191.71,25186.14,274807.86,4525128.86,53970.29,142023.57,8131636.57,568835.0,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07,1.97,-0.09,0.49,0.18,-0.2,0.01
2016-08-01,2016,8,585353.29,92103.71,54584.57,9034800.43,1641955.43,251420.14,7018502.57,558414.86,65945.0,30318.14,962204.29,12823777.86,367055.29,1559408.71,285873.29,66022.71,178296.86,4450535.14,45398285.29,3964183.57,187779.43,1109526.86,425862.71,3978329.14,947182.29,22919238.71,17582706.57,861073.43,63892.86,831037.29,1976144.86,1574168.14,646092.43,153108.0,510524.29,11006332.14,660228.57,3135995.29,81559.29,,188341.86,288633.86,826919.71,875476.86,516925.29,1583499.43,14020.0,190440.86,130366.86,569772.86,24324.29,,18669275.14,4163568.57,289350.0,4855899.71,1941049.43,1585264.86,1182710.0,156426.86,6981341.0,108329.71,1995074.0,1821427.0,13297.0,290766.29,4522937.29,59872.14,164823.57,8219264.43,576608.57,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07,1.97,-0.09,0.49,0.18,-0.2,0.01
2016-09-01,2016,9,596037.71,100636.71,53752.0,9192705.0,1589880.57,260044.14,7225015.14,623706.86,66011.57,29605.0,861330.0,13139349.71,359873.71,1502478.43,246632.0,65806.57,169473.43,4569692.14,46242129.0,4062799.71,201203.0,1183865.57,400666.57,4010793.29,915991.29,22786713.71,17706986.57,926062.57,63168.43,835626.14,1997550.86,1568287.57,667356.0,121904.86,525658.29,11414516.29,674579.0,3218549.14,86066.0,,154958.57,304478.71,911757.71,838389.57,478672.0,1554857.57,14366.43,179479.0,127364.86,491520.0,30162.43,,19133560.29,4361035.86,294842.57,4877262.29,1834181.57,1803310.0,1181813.43,145677.86,7142002.71,112119.71,1863145.43,1844640.14,19039.0,292591.0,4312252.29,63386.71,169940.57,8226118.0,574839.14,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07,1.97,-0.09,0.49,0.18,-0.2,0.01
2016-10-01,2016,10,642859.43,109657.14,48569.57,9091608.29,1483023.14,245317.0,7146715.43,684713.43,46954.14,28364.57,817094.0,13295832.0,334228.71,1495723.29,221644.57,50566.86,200815.43,4467049.14,46789003.86,4069848.71,182266.43,1159046.86,316870.86,3919466.71,948806.43,22683050.86,17800743.0,967166.86,48803.29,832334.29,1962550.57,1663660.43,704952.0,125581.57,600639.29,11425197.43,710676.43,3365461.0,99825.57,,146045.43,319194.86,955966.43,834839.71,515059.0,1613535.43,14768.14,174733.0,119991.43,432153.14,20250.43,,19188414.0,4547304.71,332553.71,4831184.14,1819694.71,1889491.86,1215883.57,142890.57,7233926.29,107585.57,1909839.29,1844347.43,24610.0,296991.86,4148744.86,63957.71,187975.71,8215510.86,565721.14,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07,1.97,-0.09,0.49,0.18,-0.2,0.01
2016-11-01,2016,11,593581.71,109075.86,65735.14,9185389.0,1404065.57,248019.14,7261939.43,767980.86,34473.29,41456.29,784068.29,13363462.0,263400.43,1470415.14,263903.57,43713.14,193726.0,4448127.43,46983178.14,4095116.86,168819.43,1145151.57,282419.29,3974924.43,1012839.29,22167702.14,17780345.14,931240.43,37993.57,848562.29,2022374.57,1728429.57,711133.71,125075.71,599177.14,11892722.0,711514.14,,88319.14,,148589.71,311763.57,1040726.14,847207.0,561293.14,1706385.14,19238.14,164563.29,134912.29,416748.29,26123.14,,19150183.71,,340170.86,4669465.0,1741587.29,1952942.43,1075880.29,154977.43,7296475.43,81784.43,1839185.29,1841053.29,25381.71,266147.71,3852119.43,64584.14,209926.43,8395131.29,513742.29,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07,1.97,-0.09,0.49,0.18,-0.2,0.01
2016-12-01,2016,12,601320.71,105938.29,66525.86,8586544.0,1384674.43,253521.43,6915827.86,814657.0,32931.14,46291.0,784398.57,12650724.57,281577.14,1306255.71,241434.71,33245.71,206944.14,4168821.71,44660685.0,3944788.86,164334.71,1085970.0,300425.29,3780080.71,,21575584.71,17118493.0,971119.86,39768.0,821474.43,1934371.43,1663414.86,749283.86,188144.0,600624.71,11157487.86,607503.43,,96732.57,,147640.29,310135.57,1076980.0,739080.71,585584.0,1739435.14,19839.14,158797.14,148621.0,435541.29,25787.14,,19134603.43,4705155.0,348033.71,4233044.0,1627817.29,1955337.29,995219.86,152126.0,7280269.0,53105.14,1806388.0,1694352.43,,240523.71,3528142.14,60691.57,220603.14,8204457.71,538539.29,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07,1.97,-0.09,0.49,0.18,-0.2,0.01
2017-01-01,2017,1,621962.43,97850.71,72551.0,8510496.57,1303772.29,251345.0,7105765.86,804917.0,34948.0,45632.71,704492.43,12307096.14,274373.14,1196824.14,,,196824.14,4003858.71,45742157.14,3739205.29,132133.43,1102157.86,310435.29,3792895.0,1051989.57,22140548.43,16989711.86,967960.14,41337.0,872698.14,1900419.0,1755261.57,775982.71,188347.86,589673.57,11155075.43,597181.71,4472484.29,78446.86,14015.0,121491.14,291136.57,1086215.0,725014.43,617706.86,1694032.43,22308.43,,132226.43,444641.0,18393.86,,19627148.86,4903167.0,334247.14,4437815.43,1574512.71,1910498.43,905378.43,126557.43,7148613.0,45475.86,1738206.0,1636039.86,,226834.57,3155545.57,45178.71,210713.43,7926334.86,527782.29,42324.89,31167.3,42495.62,37308.04,26772.61,,2.0,0.09,,0.3,,0.06
2017-02-01,2017,2,632767.29,94750.43,87549.71,8548159.14,1291260.57,249678.29,7357394.57,816854.0,22345.14,48943.0,746240.71,12193731.86,309241.86,1306337.14,,,191618.71,4023299.14,46650443.0,3848396.57,162939.71,1061554.43,321623.14,4004887.29,1053263.29,22517081.86,16666599.86,907731.29,69600.86,938583.86,1923592.29,1736426.14,769616.14,223915.43,619278.43,11243821.29,624157.0,4519576.29,103426.71,,120812.57,282221.86,1107977.43,708323.14,635263.0,1637870.0,22589.86,135759.86,123878.29,440879.71,20138.43,,19787836.14,5123052.86,316413.29,4696149.0,1630644.29,1943338.57,776655.14,112580.71,7659906.14,44058.14,1749386.0,1625769.0,,199159.86,2957965.57,48041.57,225543.43,8050333.57,505603.43,,,,,,,2.02,,,,,0.1
2017-03-01,2017,3,653987.14,90102.86,94330.71,8957093.0,1426874.14,264925.71,7789356.29,873219.43,24671.71,48037.86,746141.43,12890125.29,303923.57,1457484.86,,,202344.57,3985099.71,50242041.57,3924823.43,135310.0,1164771.43,283705.57,4412054.71,1095507.43,24805813.0,17819831.71,969464.86,81019.29,,2077112.43,1711792.14,807159.86,203050.86,565534.14,12257114.29,689424.29,4938425.14,111330.43,,110506.71,303982.86,1146276.0,745586.29,665152.0,1749297.86,24578.0,155162.0,136397.43,499570.0,27311.43,,,5583282.86,384622.86,5180732.29,1814384.29,2015621.14,744989.14,122236.14,,49446.43,2023001.86,1729945.0,,271008.14,3225197.0,,217503.0,8623571.29,504603.0,,,,,,,2.04,,,,,
2017-04-01,2017,4,612194.14,94497.14,96944.71,8725703.57,1456826.29,269740.0,7678075.29,852649.14,18813.57,48279.71,747549.71,12524956.43,300767.0,1776471.14,,,210957.43,3936988.71,50094667.71,3803973.86,113198.71,1188248.29,373609.71,4421845.43,1074292.29,24540282.14,17152436.57,974809.29,86610.0,,2229391.14,1794137.71,805317.0,219431.86,536163.86,11642750.29,724802.0,4827704.86,113829.0,,131465.86,281744.14,1113791.14,707095.0,742300.71,1671613.43,23299.0,167127.14,143186.86,559029.29,29222.71,,21512005.71,5488617.57,348137.71,5117220.71,1774689.0,1865818.57,746944.43,159478.86,8151764.29,33866.14,2008084.14,1722740.0,,281347.14,3310857.29,,210601.14,8535909.71,460977.29,43261.69,31787.01,43574.1,38044.54,27478.97,66993.59,2.06,0.66,1.07,0.67,1.03,0.2
2017-05-01,2017,5,587889.14,87496.29,104844.86,9441050.0,1571213.71,267061.14,7821171.43,862025.43,23838.0,46281.86,734981.0,12664048.29,278868.0,1853114.0,,,182642.43,3956253.29,51187973.14,3924984.57,108159.14,1278798.43,439947.71,4583279.43,1074866.71,24951364.86,17065033.0,1011397.71,98193.43,1186621.57,2373802.29,1778382.43,818388.29,216758.14,514134.86,11728806.86,732371.86,4833270.57,98704.86,,137679.0,291483.29,1110779.0,750167.29,824081.29,1557129.71,22517.29,178083.14,143960.57,558759.0,31601.43,,22160534.57,5360239.43,368757.43,5271382.86,1776319.71,1937181.57,679213.86,186033.0,8299381.0,65421.0,2035088.71,1757304.71,,281255.0,3497083.29,,203055.71,8980197.43,456153.43,43573.95,31993.58,43933.6,38290.04,27714.42,68045.97,2.08,0.85,1.22,0.79,1.34,0.25
2017-06-01,2017,6,577377.71,91007.0,91272.71,9843603.71,1663427.43,282950.43,7963510.57,814603.14,32977.57,37860.14,785349.43,12975410.71,328384.86,1969756.29,,,189445.14,3897085.14,51548744.71,3900459.57,148998.14,1274690.57,427272.57,4651666.29,1052490.86,25835969.29,17050414.14,1069471.0,102993.86,1214878.0,2442190.14,1857044.71,824667.29,228344.29,525075.43,11725252.86,692765.14,4923079.29,108193.14,,119534.0,303153.86,1034800.14,759003.71,835177.71,1455516.43,17368.0,180543.29,124930.14,593815.43,29544.86,,22459703.57,5167686.43,357323.43,5510166.14,1840000.14,1989004.0,687262.43,151390.71,8321066.29,79704.29,2181159.86,1720494.86,,322661.43,3823152.0,,221002.43,8915564.71,529813.86,43886.22,32200.15,44293.09,38535.55,27949.87,69098.36,2.1,1.04,1.36,0.91,1.65,0.29
